booking_id;booking_date;customer_id;flight_id;booking_channel;fare_class;fare_family;ticket_price_usd;ancillary_revenue_usd;bags_count;seat_selection_flag;booking_status
BKG006513;2024-12-19;CUST0199;FLT00274;Corporate Desk;Economy;Flex;$181,72;$12,00;0;1;Flown
BKG006514;2024-11-22;CUST0300;FLT00274;Corporate Desk;Economy;Flex;$198,24;$0,00;0;0;Flown
BKG006515;2024-12-08;CUST0059;FLT00274;Web;Economy;Standard;$84,00;$18,00;1;1;No Show
BKG006516;2024-11-24;CUST0067;FLT00274;Mobile App;Economy;Standard;$137,00;$0,00;0;1;Flown
BKG006517;2024-12-26;CUST0154;FLT00274;Travel Agency;Economy;Standard;$84,00;$18,00;1;1;Flown
BKG006518;2024-12-05;CUST0146;FLT00274;Corporate Desk;Economy;Basic;$142,20;$12,00;0;1;Flown
BKG006519;2024-12-21;CUST0295;FLT00274;Corporate Desk;Economy;Standard;$109,00;$36,00;2;1;Flown
BKG006520;2024-11-28;CUST0083;FLT00274;Corporate Desk;Economy;Standard;$159,00;$0,00;0;0;Flown
BKG006521;2024-12-13;CUST0130;FLT00274;Mobile App;Economy;Basic;$84,60;$0,00;0;1;Flown
BKG006522;2024-11-21;CUST0194;FLT00274;Web;Economy;Standard;$79,00;$48,00;2;0;Flown
BKG006523;2024-12-30;CUST0133;FLT00274;Web;Premium Economy;Basic;$211,95;$36,00;2;1;Flown
BKG006524;2024-11-23;CUST0183;FLT00274;Travel Agency;Premium Economy;Standard;$120,00;$0,00;0;0;Confirmed
BKG006525;2024-12-23;CUST0269;FLT00274;Mobile App;Economy;Flex;$92,04;$30,00;1;0;Flown
BKG006526;2024-12-02;CUST0253;FLT00275;Travel Agency;Economy;Standard;$162,00;$12,00;0;1;Flown
BKG006527;2024-12-05;CUST0201;FLT00275;Mobile App;Economy;Basic;$96,30;$18,00;1;1;Flown
BKG006528;2024-12-06;CUST0276;FLT00275;Travel Agency;Economy;Basic;$99,00;$18,00;1;0;Flown
BKG006529;2024-12-16;CUST0200;FLT00275;Corporate Desk;Economy;Standard;$76,00;$48,00;2;0;Flown
BKG006530;2024-12-03;CUST0133;FLT00275;Travel Agency;Economy;Flex;$165,20;$12,00;0;1;Confirmed
BKG006531;2025-01-17;CUST0122;FLT00275;Web;Economy;Flex;$133,34;$30,00;1;0;Flown
BKG006532;2024-12-21;CUST0283;FLT00275;Corporate Desk;Economy;Standard;$133,00;$18,00;1;0;Confirmed
BKG006533;2024-11-23;CUST0294;FLT00275;Mobile App;Business;Basic;$293,76;$18,00;1;1;Flown
BKG006534;2024-12-12;CUST0094;FLT00275;Corporate Desk;Economy;Basic;$140,40;$18,00;1;1;Flown
BKG006535;2024-12-10;CUST0239;FLT00275;Travel Agency;Business;Standard;$172,80;$36,00;2;0;Flown
BKG006536;2024-12-06;CUST0224;FLT00275;Corporate Desk;Economy;Basic;$90,00;$30,00;1;0;Flown
BKG006537;2025-01-04;CUST0097;FLT00275;Web;Economy;Flex;$153,40;$18,00;1;1;Confirmed
BKG006538;2024-12-10;CUST0274;FLT00275;Corporate Desk;Economy;Basic;$112,50;$30,00;1;1;Flown
BKG006539;2024-12-17;CUST0270;FLT00275;Corporate Desk;Economy;Standard;$97,00;$36,00;2;1;Flown
BKG006540;2025-01-03;CUST0222;FLT00275;Corporate Desk;Premium Economy;Basic;$213,30;$36,00;2;1;Confirmed
BKG006541;2025-01-16;CUST0095;FLT00275;Web;Economy;Basic;$112,50;$18,00;1;1;Flown
BKG006542;2024-12-24;CUST0261;FLT00275;Web;Economy;Standard;$155,00;$48,00;2;1;Flown
BKG006543;2024-11-25;CUST0191;FLT00275;Travel Agency;Economy;Standard;$163,00;$0,00;0;1;Confirmed
BKG006544;2024-12-16;CUST0092;FLT00275;Travel Agency;Premium Economy;Standard;$255,00;$36,00;2;1;Flown
BKG006545;2024-12-11;CUST0135;FLT00275;Web;Economy;Flex;$167,56;$0,00;0;1;Flown
BKG006546;2024-11-23;CUST0112;FLT00275;Mobile App;Economy;Basic;$76,50;$30,00;1;1;Flown
BKG006547;2025-01-06;CUST0108;FLT00275;Mobile App;Economy;Basic;$145,80;$18,00;1;0;Flown
BKG006548;2024-11-24;CUST0281;FLT00275;Mobile App;Economy;Flex;$187,62;$36,00;2;1;Flown
BKG006549;2024-12-10;CUST0283;FLT00275;Web;Economy;Standard;$83,00;$18,00;1;1;Flown
BKG006550;2025-01-05;CUST0243;FLT00275;Travel Agency;Economy;Basic;$151,20;$36,00;2;0;Flown
BKG006551;2025-01-15;CUST0249;FLT00276;Corporate Desk;Economy;Basic;$162,90;$0,00;0;1;Flown
BKG006552;2024-11-30;CUST0251;FLT00276;Web;Economy;Basic;$180,90;$18,00;1;1;Flown
BKG006553;2025-01-14;CUST0231;FLT00276;Web;Economy;Basic;$275,40;$36,00;2;0;Flown
BKG006554;2024-11-29;CUST0277;FLT00276;Corporate Desk;Economy;Standard;$234,00;$18,00;1;1;Flown
BKG006555;2025-01-03;CUST0097;FLT00276;Travel Agency;Economy;Standard;$134,00;$30,00;1;0;Flown
BKG006556;2024-11-28;CUST0174;FLT00276;Web;Economy;Flex;$374,06;$18,00;1;1;Flown
BKG006557;2024-12-08;CUST0074;FLT00276;Web;Economy;Basic;$268,20;$36,00;2;0;Confirmed
BKG006558;2024-12-26;CUST0239;FLT00276;Travel Agency;Premium Economy;Basic;$291,60;$18,00;1;1;Flown
BKG006559;2024-12-24;CUST0103;FLT00276;Corporate Desk;Economy;Standard;$160,00;$36,00;2;0;Flown
BKG006560;2024-11-30;CUST0057;FLT00276;Web;Economy;Flex;$148,68;$18,00;1;0;Confirmed
BKG006561;2025-01-11;CUST0202;FLT00276;Web;Business;Standard;$787,20;$18,00;1;1;No Show
BKG006562;2024-11-30;CUST0066;FLT00276;Mobile App;Business;Flex;$526,75;$18,00;1;0;Flown
BKG006563;2024-11-25;CUST0257;FLT00276;Corporate Desk;Economy;Standard;$141,00;$30,00;1;0;Flown
BKG006564;2024-12-25;CUST0051;FLT00276;Mobile App;Business;Flex;$475,78;$18,00;1;1;No Show
BKG006565;2024-12-31;CUST0149;FLT00276;Corporate Desk;Economy;Standard;$182,00;$12,00;0;0;Flown
BKG006566;2024-12-22;CUST0091;FLT00276;Web;Economy;Basic;$233,10;$18,00;1;1;Flown
BKG006567;2024-11-23;CUST0252;FLT00276;Corporate Desk;Economy;Flex;$172,28;$18,00;1;0;Flown
BKG006568;2024-11-27;CUST0107;FLT00276;Web;Economy;Standard;$302,00;$12,00;0;1;Flown
BKG006569;2024-11-26;CUST0020;FLT00276;Mobile App;Economy;Basic;$211,50;$18,00;1;0;Flown
BKG006570;2024-11-19;CUST0153;FLT00276;Corporate Desk;Economy;Flex;$240,72;$18,00;1;0;Flown
BKG006571;2025-01-17;CUST0210;FLT00276;Mobile App;Economy;Standard;$167,00;$18,00;1;0;Flown
BKG006572;2024-12-21;CUST0287;FLT00276;Mobile App;Premium Economy;Standard;$475,50;$36,00;2;1;Flown
BKG006573;2025-01-17;CUST0250;FLT00276;Mobile App;Business;Basic;$758,16;$36,00;2;0;Flown
BKG006574;2024-12-29;CUST0208;FLT00276;Travel Agency;Economy;Flex;$316,24;$30,00;1;0;Flown
BKG006575;2024-12-27;CUST0016;FLT00276;Travel Agency;Economy;Standard;$329,00;$18,00;1;0;Flown
BKG006576;2024-12-08;CUST0086;FLT00277;Travel Agency;Economy;Standard;$319,00;$12,00;0;1;No Show
BKG006577;2025-01-01;CUST0073;FLT00277;Travel Agency;Economy;Basic;$319,50;$18,00;1;0;Flown
BKG006578;2024-12-10;CUST0194;FLT00277;Web;Economy;Flex;$421,26;$48,00;2;0;Flown
BKG006579;2025-01-10;CUST0248;FLT00277;Corporate Desk;Economy;Standard;$255,00;$18,00;1;0;Flown
BKG006580;2024-12-01;CUST0018;FLT00277;Web;Economy;Flex;$279,66;$48,00;2;0;Flown
BKG006581;2024-12-29;CUST0188;FLT00277;Travel Agency;Economy;Flex;$243,08;$30,00;1;0;Confirmed
BKG006582;2025-01-03;CUST0052;FLT00277;Mobile App;Premium Economy;Basic;$403,65;$0,00;0;1;Flown
BKG006583;2025-01-03;CUST0186;FLT00277;Mobile App;Economy;Basic;$162,00;$0,00;0;0;Flown
BKG006584;2024-12-31;CUST0134;FLT00277;Mobile App;Economy;Standard;$137,00;$18,00;1;0;Flown
BKG006585;2024-11-25;CUST0273;FLT00277;Corporate Desk;Premium Economy;Flex;$401,79;$18,00;1;0;Flown
BKG006586;2024-12-14;CUST0022;FLT00277;Travel Agency;Economy;Standard;$264,00;$18,00;1;0;Confirmed
BKG006587;2024-11-29;CUST0198;FLT00277;Corporate Desk;Business;Basic;$365,04;$18,00;1;1;Flown
BKG006588;2024-12-06;CUST0189;FLT00277;Travel Agency;Economy;Basic;$175,50;$36,00;2;1;Flown
BKG006589;2025-01-12;CUST0008;FLT00277;Travel Agency;Economy;Standard;$327,00;$30,00;1;1;Flown
BKG006590;2024-12-15;CUST0237;FLT00277;Travel Agency;Economy;Basic;$144,00;$30,00;1;1;Flown
BKG006591;2024-12-26;CUST0143;FLT00277;Travel Agency;Economy;Flex;$198,24;$18,00;1;0;No Show
BKG006592;2025-01-06;CUST0298;FLT00277;Corporate Desk;Economy;Flex;$405,92;$18,00;1;1;Flown
BKG006593;2024-11-22;CUST0102;FLT00277;Travel Agency;Economy;Standard;$290,00;$18,00;1;1;Flown
BKG006594;2024-12-17;CUST0129;FLT00277;Mobile App;Economy;Standard;$345,00;$48,00;2;0;Flown
BKG006595;2024-11-19;CUST0083;FLT00277;Web;Business;Basic;$552,96;$36,00;2;1;Flown
BKG006596;2024-12-12;CUST0116;FLT00277;Travel Agency;Economy;Flex;$303,26;$0,00;0;0;Flown
BKG006597;2025-01-11;CUST0039;FLT00277;Web;Economy;Standard;$222,00;$18,00;1;0;Flown
BKG006598;2024-12-16;CUST0209;FLT00277;Web;Economy;Standard;$336,00;$0,00;0;1;Flown
BKG006599;2024-12-06;CUST0246;FLT00277;Travel Agency;Economy;Basic;$185,40;$18,00;1;0;Flown
BKG006600;2025-01-12;CUST0042;FLT00277;Travel Agency;Economy;Standard;$354,00;$0,00;0;0;Flown
BKG006601;2024-12-19;CUST0011;FLT00278;Web;Economy;Basic;$194,40;$18,00;1;0;Flown
BKG006602;2025-01-13;CUST0038;FLT00278;Web;Economy;Basic;$238,50;$18,00;1;0;Flown
BKG006603;2024-12-02;CUST0291;FLT00278;Corporate Desk;Premium Economy;Standard;$309,00;$18,00;1;1;Confirmed
BKG006604;2024-12-10;CUST0211;FLT00278;Corporate Desk;Economy;Standard;$307,00;$0,00;0;1;Flown
BKG006605;2024-11-21;CUST0079;FLT00278;Mobile App;Premium Economy;Standard;$412,50;$18,00;1;1;Flown
BKG006606;2025-01-08;CUST0203;FLT00278;Mobile App;Economy;Standard;$269,00;$18,00;1;1;Flown
BKG006607;2024-12-03;CUST0032;FLT00278;Corporate Desk;Economy;Flex;$355,18;$18,00;1;0;Confirmed
BKG006608;2024-11-19;CUST0028;FLT00278;Mobile App;Economy;Standard;$263,00;$30,00;1;1;Confirmed
BKG006609;2024-12-13;CUST0149;FLT00278;Mobile App;Economy;Standard;$217,00;$18,00;1;1;Flown
BKG006610;2024-12-06;CUST0223;FLT00278;Corporate Desk;Economy;Standard;$190,00;$48,00;2;1;Flown
BKG006611;2024-11-27;CUST0099;FLT00278;Mobile App;Economy;Standard;$346,00;$18,00;1;1;Flown
BKG006612;2024-12-28;CUST0028;FLT00278;Mobile App;Economy;Standard;$239,00;$18,00;1;0;Changed
BKG006613;2024-12-25;CUST0247;FLT00278;Travel Agency;Economy;Standard;$149,00;$18,00;1;0;Confirmed
BKG006614;2025-01-07;CUST0008;FLT00278;Corporate Desk;Premium Economy;Standard;$462,00;$18,00;1;0;Flown
BKG006615;2024-12-13;CUST0210;FLT00278;Travel Agency;Economy;Standard;$330,00;$48,00;2;1;Flown
BKG006616;2024-12-12;CUST0096;FLT00278;Web;Economy;Basic;$135,00;$18,00;1;1;Changed
BKG006617;2024-12-07;CUST0204;FLT00278;Corporate Desk;Economy;Flex;$172,28;$0,00;0;0;Flown
BKG006618;2024-12-30;CUST0269;FLT00278;Web;Premium Economy;Basic;$476,55;$36,00;2;1;Flown
BKG006619;2024-12-14;CUST0290;FLT00278;Corporate Desk;Economy;Basic;$181,80;$0,00;0;1;Flown
BKG006620;2024-11-22;CUST0099;FLT00278;Mobile App;Economy;Standard;$292,00;$48,00;2;1;Flown
BKG006621;2024-12-21;CUST0184;FLT00278;Travel Agency;Business;Standard;$669,60;$18,00;1;1;Flown
BKG006622;2024-12-16;CUST0136;FLT00278;Corporate Desk;Premium Economy;Basic;$287,55;$18,00;1;1;Confirmed
BKG006623;2024-12-13;CUST0300;FLT00278;Mobile App;Economy;Standard;$146,00;$30,00;1;1;Confirmed
BKG006624;2024-12-29;CUST0184;FLT00278;Mobile App;Business;Standard;$547,20;$18,00;1;1;Confirmed
BKG006625;2024-12-15;CUST0033;FLT00278;Mobile App;Economy;Basic;$246,60;$18,00;1;0;Flown
BKG006626;2024-11-28;CUST0300;FLT00279;Mobile App;Business;Basic;$302,40;$0,00;0;0;Flown
BKG006627;2024-12-24;CUST0067;FLT00279;Mobile App;Premium Economy;Standard;$280,50;$18,00;1;0;Flown
BKG006628;2025-01-08;CUST0141;FLT00279;Corporate Desk;Economy;Basic;$269,10;$18,00;1;1;Flown
BKG006629;2025-01-04;CUST0050;FLT00279;Web;Economy;Standard;$350,00;$18,00;1;0;Confirmed
BKG006630;2025-01-02;CUST0202;FLT00279;Corporate Desk;Economy;Standard;$296,00;$30,00;1;0;Confirmed
BKG006631;2024-11-25;CUST0095;FLT00279;Mobile App;Premium Economy;Basic;$415,80;$18,00;1;0;Flown
BKG006632;2024-12-01;CUST0091;FLT00279;Mobile App;Economy;Standard;$235,00;$18,00;1;1;Flown
BKG006633;2024-11-28;CUST0042;FLT00279;Corporate Desk;Premium Economy;Basic;$390,15;$18,00;1;0;Flown
BKG006634;2025-01-13;CUST0008;FLT00279;Mobile App;Economy;Standard;$234,00;$0,00;0;1;No Show
BKG006635;2025-01-15;CUST0097;FLT00279;Corporate Desk;Economy;Flex;$200,60;$0,00;0;0;Flown
BKG006636;2024-12-09;CUST0039;FLT00279;Travel Agency;Economy;Standard;$235,00;$12,00;0;0;Flown
BKG006637;2025-01-08;CUST0157;FLT00279;Travel Agency;Economy;Flex;$344,56;$36,00;2;1;Flown
BKG006638;2025-01-12;CUST0057;FLT00279;Corporate Desk;Economy;Standard;$165,00;$12,00;0;0;Flown
BKG006639;2024-12-28;CUST0227;FLT00279;Web;Economy;Standard;$148,00;$18,00;1;0;Flown
BKG006640;2025-01-11;CUST0184;FLT00279;Web;Economy;Basic;$180,90;$36,00;2;0;Flown
BKG006641;2024-11-30;CUST0280;FLT00279;Travel Agency;Premium Economy;Basic;$434,70;$18,00;1;0;Flown
BKG006642;2025-01-17;CUST0139;FLT00279;Travel Agency;Business;Standard;$648,00;$18,00;1;1;Flown
BKG006643;2024-12-23;CUST0110;FLT00279;Corporate Desk;Economy;Standard;$344,00;$0,00;0;1;Flown
BKG006644;2025-01-05;CUST0252;FLT00279;Web;Economy;Basic;$139,50;$18,00;1;0;Flown
BKG006645;2024-12-05;CUST0215;FLT00279;Mobile App;Economy;Standard;$235,00;$18,00;1;0;Flown
BKG006646;2025-01-08;CUST0018;FLT00279;Web;Economy;Basic;$216,00;$30,00;1;0;Flown
BKG006647;2025-01-14;CUST0238;FLT00279;Corporate Desk;Business;Standard;$796,80;$18,00;1;0;Changed
BKG006648;2024-12-05;CUST0049;FLT00279;Corporate Desk;Economy;Basic;$189,90;$18,00;1;1;Flown
BKG006649;2024-12-18;CUST0012;FLT00279;Corporate Desk;Economy;Basic;$266,40;$48,00;2;1;Flown
BKG006650;2025-01-06;CUST0195;FLT00279;Web;Business;Standard;$832,80;$18,00;1;0;Confirmed
BKG006651;2025-01-12;CUST0005;FLT00280;Mobile App;Economy;Basic;$261,00;$18,00;1;0;Changed
BKG006652;2024-11-30;CUST0135;FLT00280;Web;Premium Economy;Standard;$439,50;$18,00;1;0;Flown
BKG006653;2024-11-21;CUST0238;FLT00280;Mobile App;Economy;Flex;$213,58;$0,00;0;1;Flown
BKG006654;2024-12-30;CUST0018;FLT00280;Travel Agency;Economy;Standard;$120,00;$18,00;1;0;No Show
BKG006655;2024-12-22;CUST0087;FLT00280;Travel Agency;Economy;Standard;$318,00;$18,00;1;0;Flown
BKG006656;2024-12-23;CUST0172;FLT00280;Mobile App;Business;Flex;$591,89;$18,00;1;1;Flown
BKG006657;2024-11-24;CUST0256;FLT00280;Corporate Desk;Economy;Basic;$190,80;$30,00;1;1;Flown
BKG006658;2024-11-29;CUST0027;FLT00280;Travel Agency;Premium Economy;Basic;$438,75;$0,00;0;1;Flown
BKG006659;2024-11-21;CUST0186;FLT00280;Corporate Desk;Economy;Standard;$206,00;$30,00;1;0;Flown
BKG006660;2024-12-29;CUST0238;FLT00280;Mobile App;Economy;Basic;$235,80;$30,00;1;0;Flown
BKG006661;2024-12-27;CUST0099;FLT00280;Mobile App;Economy;Standard;$180,00;$18,00;1;1;No Show
BKG006662;2024-12-20;CUST0090;FLT00280;Corporate Desk;Economy;Basic;$323,10;$18,00;1;1;Flown
BKG006663;2024-12-28;CUST0048;FLT00280;Web;Economy;Basic;$108,00;$0,00;0;0;Flown
BKG006664;2025-01-17;CUST0271;FLT00280;Corporate Desk;Premium Economy;Flex;$378,78;$36,00;2;1;Flown
BKG006665;2025-01-13;CUST0104;FLT00280;Mobile App;Economy;Basic;$251,10;$12,00;0;1;Flown
BKG006666;2024-12-30;CUST0246;FLT00280;Web;Business;Standard;$756,00;$18,00;1;0;Flown
BKG006667;2024-12-10;CUST0031;FLT00280;Mobile App;Economy;Basic;$187,20;$12,00;0;0;Flown
BKG006668;2024-11-23;CUST0185;FLT00280;Travel Agency;Premium Economy;Basic;$272,70;$0,00;0;0;Confirmed
BKG006669;2024-12-27;CUST0057;FLT00280;Mobile App;Economy;Standard;$198,00;$0,00;0;1;Flown
BKG006670;2024-11-21;CUST0272;FLT00280;Web;Economy;Basic;$229,50;$30,00;1;0;Flown
BKG006671;2025-01-16;CUST0016;FLT00280;Web;Economy;Standard;$136,00;$12,00;0;0;Flown
BKG006672;2024-11-27;CUST0235;FLT00280;Mobile App;Economy;Basic;$243,00;$12,00;0;1;Flown
BKG006673;2024-12-04;CUST0232;FLT00280;Travel Agency;Economy;Standard;$306,00;$12,00;0;1;Flown
BKG006674;2024-11-27;CUST0237;FLT00280;Corporate Desk;Premium Economy;Standard;$376,50;$0,00;0;0;Flown
BKG006675;2025-01-17;CUST0147;FLT00280;Web;Economy;Standard;$180,00;$36,00;2;1;Flown
BKG006676;2025-01-17;CUST0129;FLT00281;Mobile App;Economy;Standard;$241,00;$18,00;1;0;Confirmed
BKG006677;2024-12-06;CUST0217;FLT00281;Travel Agency;Business;Flex;$858,10;$18,00;1;1;Flown
BKG006678;2025-01-11;CUST0203;FLT00281;Travel Agency;Premium Economy;Basic;$341,55;$0,00;0;0;Confirmed
BKG006679;2025-01-14;CUST0131;FLT00281;Mobile App;Economy;Standard;$222,00;$12,00;0;1;Flown
BKG006680;2025-01-02;CUST0015;FLT00281;Travel Agency;Economy;Basic;$126,90;$0,00;0;1;Flown
BKG006681;2024-12-04;CUST0030;FLT00281;Travel Agency;Premium Economy;Basic;$271,35;$0,00;0;1;Flown
BKG006682;2024-11-23;CUST0231;FLT00281;Mobile App;Economy;Basic;$323,10;$36,00;2;0;Flown
BKG006683;2024-12-08;CUST0173;FLT00281;Corporate Desk;Economy;Standard;$239,00;$18,00;1;0;Flown
BKG006684;2024-12-08;CUST0121;FLT00281;Travel Agency;Economy;Basic;$139,50;$12,00;0;0;Flown
BKG006685;2024-12-27;CUST0188;FLT00281;Mobile App;Economy;Basic;$305,10;$18,00;1;0;Confirmed
BKG006686;2024-12-01;CUST0251;FLT00281;Travel Agency;Economy;Basic;$304,20;$36,00;2;1;No Show
BKG006687;2024-12-13;CUST0171;FLT00281;Corporate Desk;Economy;Standard;$283,00;$0,00;0;0;Flown
BKG006688;2024-12-29;CUST0256;FLT00281;Travel Agency;Premium Economy;Basic;$372,60;$18,00;1;1;Flown
BKG006689;2025-01-13;CUST0273;FLT00281;Travel Agency;Economy;Standard;$192,00;$18,00;1;0;Flown
BKG006690;2024-12-15;CUST0088;FLT00281;Web;Economy;Basic;$189,00;$12,00;0;0;Flown
BKG006691;2024-12-16;CUST0254;FLT00281;Web;Economy;Flex;$379,96;$18,00;1;0;Flown
BKG006692;2024-12-22;CUST0214;FLT00281;Web;Economy;Basic;$248,40;$0,00;0;0;Confirmed
BKG006693;2024-12-08;CUST0235;FLT00281;Corporate Desk;Economy;Standard;$295,00;$30,00;1;0;Flown
BKG006694;2025-01-05;CUST0249;FLT00281;Corporate Desk;Economy;Basic;$252,00;$48,00;2;1;Flown
BKG006695;2024-11-27;CUST0108;FLT00281;Mobile App;Economy;Standard;$248,00;$18,00;1;1;Flown
BKG006696;2024-12-05;CUST0016;FLT00281;Web;Economy;Flex;$200,60;$18,00;1;0;Flown
BKG006697;2024-12-16;CUST0295;FLT00281;Travel Agency;Economy;Flex;$342,20;$18,00;1;1;Flown
BKG006698;2024-12-09;CUST0170;FLT00281;Mobile App;Economy;Basic;$298,80;$18,00;1;0;Flown
BKG006699;2025-01-16;CUST0198;FLT00281;Web;Economy;Standard;$178,00;$48,00;2;0;Flown
BKG006700;2024-12-20;CUST0108;FLT00281;Mobile App;Economy;Basic;$153,00;$30,00;1;1;Confirmed
BKG006701;2024-12-13;CUST0167;FLT00282;Mobile App;Economy;Flex;$378,78;$18,00;1;1;Flown
BKG006702;2025-01-10;CUST0270;FLT00282;Travel Agency;Premium Economy;Flex;$254,88;$18,00;1;0;Flown
BKG006703;2025-01-11;CUST0056;FLT00282;Web;Business;Standard;$746,40;$18,00;1;1;Flown
BKG006704;2025-01-12;CUST0059;FLT00282;Corporate Desk;Economy;Flex;$320,96;$36,00;2;1;Flown
BKG006705;2024-12-29;CUST0295;FLT00282;Travel Agency;Economy;Basic;$307,80;$30,00;1;1;Flown
BKG006706;2024-12-31;CUST0029;FLT00282;Mobile App;Economy;Basic;$306,90;$30,00;1;1;Flown
BKG006707;2024-12-16;CUST0253;FLT00282;Corporate Desk;Economy;Flex;$175,82;$18,00;1;1;Flown
BKG006708;2024-12-18;CUST0274;FLT00282;Mobile App;Premium Economy;Standard;$490,50;$0,00;0;0;Confirmed
BKG006709;2025-01-13;CUST0235;FLT00282;Corporate Desk;Economy;Standard;$247,00;$48,00;2;1;Flown
BKG006710;2024-12-24;CUST0194;FLT00282;Web;Economy;Basic;$237,60;$0,00;0;1;Flown
BKG006711;2024-12-04;CUST0288;FLT00282;Web;Economy;Flex;$409,46;$18,00;1;0;Confirmed
BKG006712;2025-01-02;CUST0018;FLT00282;Web;Economy;Standard;$329,00;$36,00;2;0;Flown
BKG006713;2024-12-14;CUST0129;FLT00282;Web;Economy;Basic;$293,40;$18,00;1;1;Flown
BKG006714;2025-01-02;CUST0172;FLT00282;Mobile App;Economy;Standard;$222,00;$48,00;2;0;Flown
BKG006715;2024-12-14;CUST0147;FLT00282;Mobile App;Economy;Basic;$275,40;$36,00;2;0;Flown
BKG006716;2024-12-09;CUST0292;FLT00282;Corporate Desk;Premium Economy;Standard;$426,00;$0,00;0;1;Flown
BKG006717;2024-12-27;CUST0104;FLT00282;Travel Agency;Economy;Flex;$236,00;$30,00;1;1;Flown
BKG006718;2024-12-01;CUST0071;FLT00282;Corporate Desk;Premium Economy;Standard;$348,00;$18,00;1;1;Flown
BKG006719;2024-12-06;CUST0176;FLT00282;Travel Agency;Economy;Standard;$157,00;$0,00;0;1;Flown
BKG006720;2024-11-19;CUST0121;FLT00282;Corporate Desk;Economy;Standard;$236,00;$36,00;2;1;Flown
BKG006721;2024-12-26;CUST0014;FLT00282;Mobile App;Economy;Basic;$167,40;$18,00;1;1;Confirmed
BKG006722;2024-11-29;CUST0016;FLT00282;Mobile App;Economy;Standard;$216,00;$48,00;2;1;Flown
BKG006723;2024-12-20;CUST0054;FLT00282;Web;Premium Economy;Basic;$213,30;$18,00;1;1;Confirmed
BKG006724;2024-12-22;CUST0095;FLT00282;Corporate Desk;Economy;Flex;$365,80;$12,00;0;1;Flown
BKG006725;2024-11-22;CUST0298;FLT00282;Corporate Desk;Premium Economy;Standard;$409,50;$36,00;2;0;Flown
BKG006726;2024-11-29;CUST0101;FLT00283;Corporate Desk;Business;Flex;$362,50;$36,00;2;0;Flown
BKG006727;2024-11-22;CUST0278;FLT00283;Corporate Desk;Economy;Standard;$307,00;$0,00;0;0;Confirmed
BKG006728;2025-01-04;CUST0019;FLT00283;Mobile App;Economy;Standard;$194,00;$36,00;2;0;Flown
BKG006729;2024-12-10;CUST0294;FLT00283;Corporate Desk;Economy;Standard;$163,00;$18,00;1;0;Flown
BKG006730;2024-11-27;CUST0038;FLT00283;Travel Agency;Economy;Standard;$244,00;$12,00;0;1;Flown
BKG006731;2024-11-30;CUST0036;FLT00283;Corporate Desk;Economy;Standard;$153,00;$18,00;1;0;Flown
BKG006732;2024-12-13;CUST0293;FLT00283;Travel Agency;Economy;Flex;$179,36;$18,00;1;0;Flown
BKG006733;2025-01-15;CUST0120;FLT00283;Web;Economy;Standard;$128,00;$36,00;2;1;Confirmed
BKG006734;2025-01-07;CUST0278;FLT00283;Travel Agency;Economy;Standard;$323,00;$30,00;1;0;Flown
BKG006735;2025-01-13;CUST0002;FLT00283;Corporate Desk;Economy;Basic;$285,30;$30,00;1;0;Flown
BKG006736;2024-12-04;CUST0243;FLT00283;Travel Agency;Economy;Standard;$184,00;$18,00;1;0;Confirmed
BKG006737;2025-01-03;CUST0245;FLT00283;Mobile App;Economy;Flex;$185,26;$0,00;0;1;Flown
BKG006738;2025-01-11;CUST0169;FLT00283;Travel Agency;Economy;Standard;$158,00;$18,00;1;1;Flown
BKG006739;2024-11-20;CUST0287;FLT00283;Travel Agency;Economy;Standard;$240,00;$18,00;1;1;Flown
BKG006740;2024-12-23;CUST0159;FLT00283;Web;Economy;Basic;$234,90;$30,00;1;0;Flown
BKG006741;2025-01-13;CUST0093;FLT00283;Travel Agency;Economy;Basic;$144,00;$12,00;0;0;Confirmed
BKG006742;2025-01-10;CUST0217;FLT00283;Mobile App;Business;Standard;$405,60;$18,00;1;0;Flown
BKG006743;2024-12-21;CUST0182;FLT00283;Corporate Desk;Economy;Basic;$225,00;$36,00;2;1;Flown
BKG006744;2024-12-23;CUST0085;FLT00283;Corporate Desk;Economy;Basic;$204,30;$18,00;1;1;Flown
BKG006745;2025-01-07;CUST0109;FLT00283;Mobile App;Economy;Flex;$280,84;$18,00;1;1;Flown
BKG006746;2024-12-13;CUST0282;FLT00283;Travel Agency;Business;Basic;$326,16;$18,00;1;1;Flown
BKG006747;2024-12-02;CUST0023;FLT00283;Web;Economy;Standard;$241,00;$0,00;0;1;Flown
BKG006748;2024-12-13;CUST0070;FLT00283;Web;Economy;Basic;$127,80;$30,00;1;1;Flown
BKG006749;2024-12-17;CUST0058;FLT00283;Web;Economy;Basic;$158,40;$12,00;0;0;Flown
BKG006750;2024-12-24;CUST0169;FLT00283;Web;Economy;Basic;$231,30;$36,00;2;1;Flown
BKG006751;2025-01-06;CUST0246;FLT00284;Mobile App;Economy;Basic;$719,10;$0,00;0;1;Flown
BKG006752;2025-01-05;CUST0144;FLT00284;Corporate Desk;Economy;Standard;$533,00;$18,00;1;0;Confirmed
BKG006753;2024-11-29;CUST0052;FLT00284;Mobile App;Business;Standard;$2 296,80;$36,00;2;1;Flown
